"Date","Price","Open","High","Low","Vol.","Change %"
"09/29/2017","1,288.90","1,293.90","1,297.00","1,282.50","3.49K","-0.30%"
"09/28/2017","1,292.80","1,289.20","1,295.30","1,284.60","1.69K","0.39%"
"09/27/2017","1,287.80","1,297.30","1,299.20","1,284.10","374.77K","-1.07%"
"09/26/2017","1,301.70","1,314.20","1,317.10","1,295.00","385.65K","-0.75%"
"09/25/2017","1,311.50","1,301.50","1,315.80","1,291.70","362.67K","1.08%"
"09/22/2017","1,297.50","1,294.10","1,301.90","1,294.10","264.47K","0.21%"
"09/21/2017","1,294.80","1,304.80","1,305.00","1,291.20","402.21K","-1.64%"
"09/20/2017","1,316.40","1,314.70","1,319.80","1,299.50","351.42K","0.44%"
"09/19/2017","1,310.60","1,310.50","1,315.30","1,308.70","275.31K","-0.02%"
"09/18/2017","1,310.80","1,324.00","1,324.00","1,308.10","271.33K","-1.09%"
"09/15/2017","1,325.20","1,333.70","1,338.20","1,323.00","320.51K","-0.31%"
"09/14/2017","1,329.30","1,327.60","1,334.90","1,319.50","336.58K","0.10%"
"09/13/2017","1,328.00","1,336.20","1,340.50","1,324.50","306.37K","-0.35%"
"09/12/2017","1,332.70","1,331.70","1,336.30","1,326.70","287.75K","-0.22%"
"09/11/2017","1,335.70","1,341.50","1,344.60","1,330.60","303.11K","-1.15%"
"09/08/2017","1,351.20","1,354.00","1,362.40","1,347.10","386.65K","0.07%"
"09/07/2017","1,350.30","1,339.00","1,355.50","1,337.20","363.78K","0.84%"
"09/06/2017","1,339.00","1,345.00","1,347.70","1,336.40","309.35K","-0.41%"
"09/05/2017","1,344.50","1,339.70","1,349.70","1,331.10","557.99K","0.00%"
"09/04/2017","1,344.50","1,339.70","1,349.70","1,331.10","368.17K","1.06%"
"09/01/2017","1,330.40","1,326.90","1,334.50","1,321.40","368.17K","0.62%"
"08/31/2017","1,322.20","1,314.10","1,329.00","1,302.30","376.31K","0.62%"
"08/30/2017","1,314.10","1,314.80","1,319.30","1,310.10","312.01K","-0.36%"
"08/29/2017","1,318.90","1,320.50","1,331.90","1,310.60","460.45K","0.27%"
"08/28/2017","1,315.30","1,297.60","1,317.80","1,297.00","321.81K","1.34%"
"08/25/2017","1,297.90","1,291.30","1,301.40","1,281.30","358.61K","0.46%"
"08/24/2017","1,292.00","1,296.00","1,296.80","1,289.30","246.72K","-0.21%"
"08/23/2017","1,294.70","1,290.40","1,297.00","1,287.90","235.69K","0.29%"
"08/22/2017","1,291.00","1,297.10","1,298.10","1,287.00","268.99K","-0.44%"
"08/21/2017","1,296.70","1,289.10","1,299.70","1,286.20","261.48K","0.39%"
"08/18/2017","1,291.60","1,293.80","1,306.90","1,289.10","396.54K","-0.06%"
"08/17/2017","1,292.40","1,290.00","1,296.00","1,286.40","329.84K","0.74%"
"08/16/2017","1,282.90","1,276.90","1,289.50","1,273.20","273.20K","0.25%"
"08/15/2017","1,279.70","1,287.00","1,287.70","1,272.70","287.56K","-0.83%"
"08/14/2017","1,290.40","1,296.40","1,296.40","1,284.20","238.07K","-0.28%"
"08/11/2017","1,294.00","1,292.50","1,298.10","1,286.70","265.33K","0.30%"
"08/10/2017","1,290.10","1,283.20","1,293.80","1,280.30","269.83K","0.84%"
"08/09/2017","1,279.30","1,266.10","1,284.70","1,265.90","290.97K","1.32%"
"08/08/2017","1,262.60","1,262.90","1,271.00","1,257.10","247.54K","0.10%"
"08/07/2017","1,261.40","1,261.40","1,262.40","1,258.10","1.43K","0.01%"
"08/04/2017","1,261.30","1,272.00","1,273.00","1,256.90","9.06K","-0.77%"
"08/03/2017","1,271.10","1,269.00","1,273.70","1,259.70","6.86K","-0.31%"
"08/02/2017","1,275.10","1,271.70","1,275.60","1,265.80","4.28K","-0.08%"
"08/01/2017","1,276.10","1,272.40","1,276.90","1,265.20","14.03K","0.47%"
"07/31/2017","1,270.10","1,273.00","1,273.90","1,268.40","5.01K","-0.14%"
"07/28/2017","1,271.90","1,261.90","1,273.70","1,260.30","20.06K","0.82%"
